TIC 500, version 3.230, S/N 831
, , , , W, W, V, V, V, K, , , , ,
4K, 1K, Cryostat, ENTROPY, HOben, HUnten, R1, R2, AIO3, AIO4, DIO, Relays, V1, V2, V3
03.08.2016 15:59:24,1.011459, 0.927963, 128800.6, 3881.054, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -20.70312, 0.000000
03.08.2016 15:59:34,1.011458, 0.927985, 128814.1, 3882.336, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.93750, 0.000000
03.08.2016 15:59:44,1.011456, 0.928005, 128672.4, 3895.373, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -16.40625, 0.000000
03.08.2016 15:59:54,1.011456, 0.928026, 128688.0, 3902.083, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.93750, 0.000000
03.08.2016 16:00:04,1.011454, 0.928048, 128659.8, 3886.673, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -17.96875, 0.000000
03.08.2016 16:00:14,1.011453, 0.928069, 128710.0, 3878.159, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 8.203125, 0.000000
03.08.2016 16:00:24,1.011452, 0.928090, 128679.9, 3870.948, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 11.32812, 0.000000
03.08.2016 16:00:34,1.011451, 0.928111, 128710.9, 3878.061, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 0.390625, 0.000000
03.08.2016 16:00:44,1.011451, 0.928133, 128659.7, 3871.946, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.171875, 0.000000
03.08.2016 16:00:54,1.011450, 0.928154, 128668.2, 3882.423, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -8.203125, 0.000000
03.08.2016 16:01:04,1.011448, 0.928174, 128758.1, 3879.019, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.562500, 0.000000
03.08.2016 16:01:14,1.011447, 0.928196, 128725.7, 3892.151, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -5.078125, 0.000000
03.08.2016 16:01:25,1.011446, 0.928219, 128667.9, 3892.484, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.421875, 0.000000
03.08.2016 16:01:34,1.011446, 0.928238, 128735.3, 3895.693, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.15625, 0.000000
03.08.2016 16:01:44,1.011445, 0.928259, 128710.8, 3887.536, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.562500, 0.000000
03.08.2016 16:01:54,1.011444, 0.928280, 128760.7, 3883.950, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 14.45312, 0.000000
03.08.2016 16:02:04,1.011443, 0.928301, 128776.1, 3875.351, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -3.906250, 0.000000
03.08.2016 16:02:14,1.011442, 0.928322, 128668.9, 3873.270, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -14.45312, 0.000000
03.08.2016 16:02:24,1.011440, 0.928344, 128628.8, 3887.280, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 8.984375, 0.000000
03.08.2016 16:02:34,1.011440, 0.928365, 128760.0, 3878.513, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 0.000000, 0.000000
03.08.2016 16:02:44,1.011439, 0.928386, 128758.4, 3876.059, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 2.734375, 0.000000
03.08.2016 16:02:55,1.011437, 0.928410, 128760.8, 3890.664, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.93750, 0.000000
03.08.2016 16:03:04,1.011437, 0.928428, 128715.8, 3876.855, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -13.28125, 0.000000
03.08.2016 16:03:14,1.011436, 0.928449, 128601.7, 3891.588, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -11.32812, 0.000000
03.08.2016 16:03:24,1.011434, 0.928470, 128534.4, 3882.284, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -30.07812, 0.000000
03.08.2016 16:03:34,1.011435, 0.928492, 128734.7, 3887.283, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.031250, 0.000000
03.08.2016 16:03:44,1.011433, 0.928512, 128733.2, 3892.851, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 26.95312, 0.000000
03.08.2016 16:03:54,1.011432, 0.928534, 128754.0, 3899.590, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -12.10937, 0.000000
03.08.2016 16:04:05,1.011431, 0.928558, 128792.4, 3892.188, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 16.40625, 0.000000
03.08.2016 16:04:14,1.011430, 0.928576, 128824.2, 3896.105, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 12.50000, 0.000000
03.08.2016 16:04:24,1.011429, 0.928598, 128692.8, 3889.877, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -10.93750, 0.000000
03.08.2016 16:04:34,1.011428, 0.928618, 128807.0, 3882.303, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.54687, 0.000000
03.08.2016 16:04:44,1.011427, 0.928639, 128799.8, 3880.899, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -6.250000, 0.000000
03.08.2016 16:04:54,1.011426, 0.928661, 128674.8, 3890.075, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -2.734375, 0.000000
03.08.2016 16:05:04,1.011425, 0.928681, 128755.1, 3891.995, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 13.28125, 0.000000
03.08.2016 16:05:15,1.011424, 0.928705, 128704.7, 3892.446, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -7.031250, 0.000000
03.08.2016 16:05:24,1.011422, 0.928724, 128766.2, 3891.975, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 11.71875, 0.000000
03.08.2016 16:05:34,1.011422, 0.928745, 128706.5, 3892.571, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -20.31250, 0.000000
03.08.2016 16:05:45,1.011421, 0.928768, 128735.0, 3896.107, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -5.078125, 0.000000
03.08.2016 16:05:54,1.011420, 0.928787, 128701.9, 3885.800, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -24.21875, 0.000000
03.08.2016 16:06:04,1.011419, 0.928808, 128725.8, 3888.093, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 26.56250, 0.000000
03.08.2016 16:06:14,1.011418, 0.928829, 128830.7, 3893.706, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -12.50000, 0.000000
03.08.2016 16:06:25,1.011416, 0.928851, 128843.3, 3886.695, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 9.765625, 0.000000
03.08.2016 16:06:34,1.011416, 0.928871, 128722.1, 3880.111, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -23.82812, 0.000000
03.08.2016 16:06:45,1.011415, 0.928895, 128758.3, 3881.403, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -7.421875, 0.000000
03.08.2016 16:06:54,1.011414, 0.928913, 128789.6, 3894.400, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 5.078125, 0.000000
03.08.2016 16:07:04,1.011413, 0.928935, 128607.2, 3889.674, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -26.17187, 0.000000
03.08.2016 16:07:14,1.011412, 0.928955, 128791.3, 3889.907, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -14.45312, 0.000000
03.08.2016 16:07:24,1.011411, 0.928977, 128809.6, 3883.418, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.93750, 0.000000
03.08.2016 16:07:35,1.011410, 0.929000, 128734.3, 3885.620, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -5.078125, 0.000000
03.08.2016 16:07:44,1.011409, 0.929019, 128721.4, 3886.670, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -8.203125, 0.000000
03.08.2016 16:07:55,1.011407, 0.929042, 128738.4, 3900.398, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -15.23437, 0.000000
03.08.2016 16:08:05,1.011407, 0.929061, 128676.4, 3899.141, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, -26.56250, 0.000000
03.08.2016 16:08:14,1.011405, 0.929082, 128784.2, 3897.276, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 21.87500, 0.000000
03.08.2016 16:08:25,1.011404, 0.929104, 128794.3, 3897.275, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 5.468750, 0.000000
03.08.2016 16:08:34,1.011404, 0.929125, 128821.1, 3891.408, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.812500, 0.000000
03.08.2016 16:08:44,1.011402, 0.929145, 128735.7, 3885.823, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -5.468750, 0.000000
03.08.2016 16:08:54,1.011402, 0.929166, 128783.3, 3879.156, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 10.54687, 0.000000
03.08.2016 16:09:05,1.011401, 0.929189, 128783.2, 3865.993, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 21.48437, 0.000000
03.08.2016 16:09:14,1.011400, 0.929208, 128793.9, 3883.656, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 14.84375, 0.000000
03.08.2016 16:09:24,1.011398, 0.929228, 128828.8, 3890.175, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 4.296875, 0.000000
03.08.2016 16:09:34,1.011397, 0.929250, 128838.3, 3880.922, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 21.48437, 0.000000
03.08.2016 16:09:44,1.011397, 0.929272, 128720.5, 3885.066, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -6.250000, 0.000000
03.08.2016 16:09:54,1.011395, 0.929292, 128745.8, 3882.362, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 2.343750, 0.000000
03.08.2016 16:10:05,1.011394, 0.929315, 128778.5, 3881.800, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 14.45312, 0.000000
03.08.2016 16:10:14,1.011394, 0.929335, 128738.0, 3869.295, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -16.01562, 0.000000
03.08.2016 16:10:24,1.011393, 0.929356, 128697.5, 3869.918, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 4.687500, 0.000000
03.08.2016 16:10:34,1.011391, 0.929376, 128769.9, 3876.320, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -16.40625, 0.000000
03.08.2016 16:10:44,1.011390, 0.929397, 128737.9, 3875.931, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 28.12500, 0.000000
03.08.2016 16:10:55,1.011389, 0.929421, 128810.3, 3875.448, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 22.26562, 0.000000
03.08.2016 16:11:04,1.011388, 0.929439, 128692.4, 3877.646, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -23.82812, 0.000000
03.08.2016 16:11:14,1.011387, 0.929461, 128763.9, 3861.650, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -20.70312, 0.000000
03.08.2016 16:11:24,1.011387, 0.929483, 128766.6, 3864.655, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -10.15625, 0.000000
03.08.2016 16:11:35,1.011386, 0.929507, 128936.5, 3869.681, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 30.07812, 0.000000
03.08.2016 16:11:44,1.011385, 0.929524, 128840.4, 3864.883, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -29.68750, 0.000000
03.08.2016 16:11:55,1.011383, 0.929547, 128682.2, 3870.984, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -28.51562, 0.000000
03.08.2016 16:12:04,1.011382, 0.929567, 128799.4, 3868.510, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 29.68750, 0.000000
03.08.2016 16:12:15,1.011382, 0.929589, 128846.8, 3873.194, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 14.06250, 0.000000
03.08.2016 16:12:24,1.011380, 0.929607, 128719.1, 3871.004, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -1.562500, 0.000000
03.08.2016 16:12:34,1.011379, 0.929628, 128782.0, 3858.723, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 21.87500, 0.000000
03.08.2016 16:12:45,1.011378, 0.929652, 128776.5, 3857.138, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -16.79687, 0.000000
03.08.2016 16:12:55,1.011376, 0.929673, 128738.2, 3857.529, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.171875, 0.000000
03.08.2016 16:13:04,1.011376, 0.929691, 128646.8, 3865.614, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -7.421875, 0.000000
03.08.2016 16:13:14,1.011374, 0.929712, 128753.6, 3875.842, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.031250, 0.000000
03.08.2016 16:13:24,1.011373, 0.929734, 128719.4, 3869.622, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 5.078125, 0.000000
03.08.2016 16:13:35,1.011372, 0.929756, 128823.4, 3870.216, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 34.76562, 0.000000
03.08.2016 16:13:45,1.011371, 0.929777, 128752.4, 3873.092, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 3.125000, 0.000000
03.08.2016 16:13:54,1.011370, 0.929795, 128749.7, 3875.413, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -9.765625, 0.000000
03.08.2016 16:14:04,1.011369, 0.929817, 128743.3, 3883.027, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -44.53125, 0.000000
03.08.2016 16:14:14,1.011368, 0.929837, 128728.8, 3884.499, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -10.93750, 0.000000
03.08.2016 16:14:24,1.011367, 0.929858, 128741.5, 3883.762, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 5.859375, 0.000000
03.08.2016 16:14:34,1.011366, 0.929879, 128798.2, 3875.138, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 11.71875, 0.000000
03.08.2016 16:14:44,1.011365, 0.929900, 128769.2, 3882.652, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -7.031250, 0.000000
03.08.2016 16:14:54,1.011364, 0.929921, 128746.5, 3875.264, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -13.67187, 0.000000
03.08.2016 16:15:04,1.011363, 0.929942, 128767.4, 3887.819, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 9.765625, 0.000000
03.08.2016 16:15:14,1.011362, 0.929963, 128691.2, 3881.959, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 3.906250, 0.000000
03.08.2016 16:15:24,1.011360, 0.929984, 128744.6, 3878.548, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 6.250000, 0.000000
03.08.2016 16:15:34,1.011359, 0.930004, 128838.0, 3897.209, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 2.734375, 0.000000
03.08.2016 16:15:44,1.011358, 0.930026, 128779.7, 3884.416, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 4.296875, 0.000000
03.08.2016 16:15:55,1.011357, 0.930049, 128806.3, 3880.794, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 17.57812, 0.000000
03.08.2016 16:16:05,1.011356, 0.930069, 128694.0, 3884.563, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -37.89062, 0.000000
03.08.2016 16:16:14,1.011355, 0.930089, 128802.0, 3870.763, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 21.48437, 0.000000
03.08.2016 16:16:24,1.011354, 0.930109, 128732.6, 3879.709, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, -7.421875, 0.000000
03.08.2016 16:16:34,1.011353, 0.930130, 128684.4, 3875.752, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -20.31250, 0.000000
03.08.2016 16:16:44,1.011352, 0.930151, 128804.4, 3869.490, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -3.906250, 0.000000
03.08.2016 16:16:54,1.011350, 0.930171, 128755.1, 3861.573, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -18.35937, 0.000000
03.08.2016 16:17:04,1.011349, 0.930193, 128723.1, 3863.418, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 21.48437, 0.000000
03.08.2016 16:17:14,1.011348, 0.930213, 128692.3, 3867.332, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -61.71875, 0.000000
03.08.2016 16:17:24,1.011347, 0.930234, 128746.8, 3873.643, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 16.79687, 0.000000
03.08.2016 16:17:34,1.011346, 0.930255, 128721.9, 3875.428, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, -21.09375, 0.000000
03.08.2016 16:17:45,1.011345, 0.930278, 128728.5, 3869.036, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 1.171875, 0.000000
03.08.2016 16:17:54,1.011344, 0.930297, 128745.0, 3874.126, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -4.687500, 0.000000
03.08.2016 16:18:04,1.011343, 0.930317, 128720.1, 3879.959, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -22.65625, 0.000000
03.08.2016 16:18:14,1.011342, 0.930339, 128716.4, 3860.876, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -9.765625, 0.000000
03.08.2016 16:18:25,1.011341, 0.930361, 128773.3, 3871.450, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 8.984375, 0.000000
03.08.2016 16:18:35,1.011340, 0.930383, 128790.6, 3880.141, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 27.34375, 0.000000
03.08.2016 16:18:45,1.011338, 0.930403, 128773.8, 3886.497, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -0.781250, 0.000000
03.08.2016 16:18:54,1.011338, 0.930422, 128811.3, 3884.241, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -18.75000, 0.000000
03.08.2016 16:19:05,1.011337, 0.930445, 128829.4, 3882.371, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 22.65625, 0.000000
03.08.2016 16:19:14,1.011335, 0.930464, 128800.5, 3874.360, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -16.01562, 0.000000
03.08.2016 16:19:24,1.011335, 0.930485, 128760.5, 3871.198, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 17.96875, 0.000000
03.08.2016 16:19:35,1.011333, 0.930507, 128729.3, 3869.972, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 12.10937, 0.000000
03.08.2016 16:19:45,1.011332, 0.930528, 128723.6, 3872.908, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -14.06250, 0.000000
03.08.2016 16:19:55,1.011331, 0.930550, 128839.8, 3880.972, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 18.35937, 0.000000
03.08.2016 16:20:05,1.011330, 0.930570, 128716.3, 3877.142, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -21.48437, 0.000000
03.08.2016 16:20:15,1.011329, 0.930592, 128771.0, 3870.689, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -8.593750, 0.000000
03.08.2016 16:20:25,1.011328, 0.930611, 128856.0, 3867.680, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 12.10937, 0.000000
03.08.2016 16:20:34,1.011326, 0.930630, 128807.6, 3870.012, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 5.078125, 0.000000
03.08.2016 16:20:45,1.011326, 0.930653, 128783.1, 3872.524, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -15.23437, 0.000000
03.08.2016 16:20:54,1.011325, 0.930672, 128830.0, 3875.801, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 16.40625, 0.000000
03.08.2016 16:21:04,1.011324, 0.930693, 128850.8, 3875.875, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 30.07812, 0.000000
03.08.2016 16:21:14,1.011322, 0.930714, 128772.3, 3883.166, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -4.687500, 0.000000
03.08.2016 16:21:24,1.011321, 0.930734, 128740.1, 3871.686, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 9.765625, 0.000000
03.08.2016 16:21:35,1.011320, 0.930756, 128726.6, 3867.899, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 21.87500, 0.000000
03.08.2016 16:21:44,1.011319, 0.930775, 128838.8, 3858.969, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 17.18750, 0.000000
03.08.2016 16:21:55,1.011318, 0.930798, 128750.0, 3866.225, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -5.468750, 0.000000
03.08.2016 16:22:04,1.011317, 0.930818, 128727.4, 3875.040, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -41.40625, 0.000000
03.08.2016 16:22:14,1.011316, 0.930838, 128680.6, 3877.252, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 4.296875, 0.000000
03.08.2016 16:22:25,1.011314, 0.930860, 128816.4, 3867.426, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 8.203125, 0.000000
03.08.2016 16:22:35,1.011314, 0.930881, 128700.9, 3863.197, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -16.01562, 0.000000
03.08.2016 16:22:44,1.011312, 0.930900, 128752.2, 3855.361, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 6.250000, 0.000000
03.08.2016 16:22:54,1.011311, 0.930920, 128774.0, 3860.288, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, -9.375000, 0.000000
03.08.2016 16:23:04,1.011309, 0.930941, 128776.3, 3870.996, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, -5.960464e-6, 2.343750, 0.000000
03.08.2016 16:23:14,1.011309, 0.930962, 128750.7, 3865.562, 0.000000, 0.000000, 9.993032, 9.993075, 0.000000, 0.000000, 0, 0, 0.000000, 7.031250, 0.000000
